question,answer_llm,answer_orig,document
"I want a quick recipe with healthy fats and not too many carbs, and I already have avocado and tomatillos. Any easy salsa ideas?","Yes — **Avocado Tomatillo Salsa** is a great fit for what you want.

- **Quick:** 15 minutes
- **Healthy fats:** 7g total fat per serving
- **Lower carb:** 6g total carbohydrate per serving
- **Uses what you have:** avocado and tomatillos

### Ingredients
- 6 ounces fresh tomatillos, husked, rinsed, and halved
- 1 tablespoon thinly sliced serrano chiles, or to taste
- 1 large ripe avocado, halved, seeded, and flesh scooped out
- 1/4 cup packed cilantro leaves
- Juice of 1/2 lime
- Salt to taste

### Directions
1. Place tomatillos into a food processor.
2. Add serrano pepper, avocado, cilantro, and lime juice.
3. Season with salt.
4. Process until smooth; adjust seasoning.
5. Transfer to a serving bowl.

### Nutrition per serving
- **Total Fat:** 7g
- **Total Carbohydrate:** 6g
- **Dietary Fiber:** 4g
- **Protein:** 1g

If you want, I can also suggest a **milder version** or a **chunky version**.","{'id': '813', 'recipe_name': 'Avocado Tomatillo Salsa', 'total_time': '15 mins', 'servings': '6', 'ingredients': '6 ounces fresh tomatillos - husked, rinsed, and halved, 1 tablespoon thinly sliced serrano chiles, or to taste, 1 large ripe avocado - halved, seeded, and flesh scooped out of peel, ¼ cup packed cilantro leaves, ½  lime, juiced,   salt to taste', 'directions': 'Place tomatillos into a food processor. Add serrano pepper, avocado, cilantro, and lime juice. Season with salt to taste. Process until smooth; adjust seasoning. Transfer to a serving bowl.\n\n\n\n\n\n\n\n\n\n', 'nutrition': 'Total Fat 7g 9%, Saturated Fat 1g 5%, Sodium 5mg 0%, Total Carbohydrate 6g 2%, Dietary Fiber 4g 14%, Total Sugars 2g, Protein 1g, Vitamin C 11mg 54%, Calcium 11mg 1%, Iron 1mg 3%, Potassium 325mg 7%'}",813
"What’s a quick 20-minute avocado and mango recipe I can make if I’ve got avocado, mango, lime, red onion, and cilantro, and I want something light and low in calories/fat?","You can make **Avocado Mango Salsa**.

- **Total time:** 20 mins  
- **Servings:** 8  
- **Ingredients you have:** avocado, mango, lime, red onion, cilantro  
- **Also listed:** habanero pepper and salt to taste

**Directions:**  
Place the avocado in a serving bowl and mix with the lime juice. Mix in the mango, onion, habanero pepper, cilantro, and salt.

**Nutrition per serving:**  
- **Total fat:** 4g  
- **Calories are not listed**, but it’s **light and relatively low in fat**
- **Carbs:** 8g  
- **Protein:** 1g  

If you want, I can also suggest a way to make it even lighter by skipping the salt or adjusting the avocado amount.","{'id': '814', 'recipe_name': 'Avocado Mango Salsa', 'total_time': '20 mins', 'servings': '8', 'ingredients': '1  avocado - peeled, pitted and diced, 1  lime, juiced, 1  mango - peeled, seeded and diced, 1 small red onion, chopped, 1  habanero pepper, seeded and chopped, 1 tablespoon chopped fresh cilantro,   salt to taste', 'directions': 'Place the avocado in a serving bowl, and mix with the lime juice. Mix in the mango, onion, habanero pepper, cilantro and salt.\n\n\n\n\n\n\n\n\n\n', 'nutrition': 'Total Fat 4g 5%, Saturated Fat 1g 3%, Sodium 3mg 0%, Total Carbohydrate 8g 3%, Dietary Fiber 3g 9%, Total Sugars 5g, Protein 1g, Vitamin C 13mg 66%, Calcium 11mg 1%, Iron 0mg 2%, Potassium 188mg 4%'}",814
"Any easy salsa or dip recipe using avocado and mango for a party snack? I only have about 20 minutes and I’d like something fresh, low sodium, and not too heavy.","Yes — **Avocado Mango Salsa** is a great fit for a party snack.

- **Total time:** 20 mins  
- **Servings:** 8  
- **Why it matches what you want:** It’s fresh, light, and very low sodium.

**Ingredients:**
- 1 avocado, peeled, pitted, and diced
- Juice of 1 lime
- 1 mango, peeled, seeded, and diced
- 1 small red onion, chopped
- 1 habanero pepper, seeded and chopped
- 1 tablespoon chopped fresh cilantro
- Salt to taste

**Directions:**
1. Place the avocado in a serving bowl and mix with the lime juice.
2. Mix in the mango, onion, habanero pepper, cilantro, and salt.

**Nutrition per serving:**
- **Sodium:** 3 mg
- **Fat:** 4 g
- **Carbohydrates:** 8 g
- **Fiber:** 3 g
- **Protein:** 1 g
- **Vitamin C:** 13 mg

If you want it even more low-sodium, you can simply **skip the salt**.","{'id': '814', 'recipe_name': 'Avocado Mango Salsa', 'total_time': '20 mins', 'servings': '8', 'ingredients': '1  avocado - peeled, pitted and diced, 1  lime, juiced, 1  mango - peeled, seeded and diced, 1 small red onion, chopped, 1  habanero pepper, seeded and chopped, 1 tablespoon chopped fresh cilantro,   salt to taste', 'directions': 'Place the avocado in a serving bowl, and mix with the lime juice. Mix in the mango, onion, habanero pepper, cilantro and salt.\n\n\n\n\n\n\n\n\n\n', 'nutrition': 'Total Fat 4g 5%, Saturated Fat 1g 3%, Sodium 3mg 0%, Total Carbohydrate 8g 3%, Dietary Fiber 3g 9%, Total Sugars 5g, Protein 1g, Vitamin C 13mg 66%, Calcium 11mg 1%, Iron 0mg 2%, Potassium 188mg 4%'}",814
"Got any super quick 5-minute drink recipes with avocado and milk? I’ve got avocado, milk, ice, sugar, and maybe some lime, and I’m okay with something a bit sweet for 2 servings.","Yes — the closest match is **Filipino Avocado Milkshake**.

- **Time:** 5 mins  
- **Servings:** 2  
- **Ingredients:** avocado, ice, sugar, milk, and **a little lime juice**  
- **Directions:** Put the avocado, ice, sugar, milk, and lime juice in a blender and puree until smooth.

If you want it a bit sweeter, this recipe already uses **3 tablespoons white sugar** and works well with the ingredients you have.","{'id': '815', 'recipe_name': 'Filipino Avocado Milkshake', 'total_time': '5 mins', 'servings': '2', 'ingredients': '1  avocado - peeled, pitted, and cubed, 5 cubes  ice, 3 tablespoons white sugar, 1 ⅓ cups milk, 1 teaspoon fresh lemon or lime juice, 1 scoop vanilla ice cream', 'directions': 'Place avocado, ice, sugar, milk, lemon juice, and ice cream into a blender. Puree until smooth.', 'nutrition': 'Total Fat 19g 24%, Saturated Fat 5g 25%, Cholesterol 18mg 6%, Sodium 84mg 4%, Total Carbohydrate 38g 14%, Dietary Fiber 7g 24%, Total Sugars 29g, Protein 8g, Vitamin C 12mg 59%, Calcium 218mg 17%, Iron 1mg 3%, Potassium 757mg 16%'}",815
"What can I make fast with avocado and vanilla ice cream? Looking for a creamy smoothie or milkshake, ready in like 5 minutes, and I don’t mind a higher-sugar treat.","A great fast option is the **Filipino Avocado Milkshake**.

- **Ready in:** 5 mins  
- **Servings:** 2  
- **Creamy, sweet, and uses vanilla ice cream**

**Ingredients:**
- 1 avocado, peeled, pitted, and cubed
- 5 cubes ice
- 3 tablespoons white sugar
- 1 ⅓ cups milk
- 1 teaspoon fresh lemon or lime juice
- 1 scoop vanilla ice cream

**Directions:**
Blend the avocado, ice, sugar, milk, lemon juice, and vanilla ice cream until smooth.

**Nutrition per recipe:**
- Total Carbohydrate: 38g
- Total Sugars: 29g
- Protein: 8g
- Total Fat: 19g

If you want, I can also suggest the closest lower-sugar version from the recipes in the list.","{'id': '815', 'recipe_name': 'Filipino Avocado Milkshake', 'total_time': '5 mins', 'servings': '2', 'ingredients': '1  avocado - peeled, pitted, and cubed, 5 cubes  ice, 3 tablespoons white sugar, 1 ⅓ cups milk, 1 teaspoon fresh lemon or lime juice, 1 scoop vanilla ice cream', 'directions': 'Place avocado, ice, sugar, milk, lemon juice, and ice cream into a blender. Puree until smooth.', 'nutrition': 'Total Fat 19g 24%, Saturated Fat 5g 25%, Cholesterol 18mg 6%, Sodium 84mg 4%, Total Carbohydrate 38g 14%, Dietary Fiber 7g 24%, Total Sugars 29g, Protein 8g, Vitamin C 12mg 59%, Calcium 218mg 17%, Iron 1mg 3%, Potassium 757mg 16%'}",815
"Got about 20 minutes and some spinach, chicken, avocado, and tomatoes on hand — what quick salad recipe can I make that’s high in protein and pretty low in carbs?","You can make **Spinach Salad with Chicken, Avocado, and Goat Cheese** — it fits your ingredients and takes **20 mins**.

### Why it works
- **High in protein:** **26g protein per serving**
- **Pretty low in carbs:** **18g total carbs** per serving, with **8g fiber**
- Uses your **spinach, chicken, avocado, and tomatoes**

### Ingredients
- ¼ cup pine nuts  
- 8 cups chopped spinach  
- 1 cup halved cherry tomatoes  
- 1 ½ cups chopped cooked chicken  
- 1 large avocado, peeled, pitted, and sliced  
- ½ cup corn kernels  
- ⅓ cup crumbled goat cheese  

### Directions
1. Heat a small skillet over medium-high heat. Toast the pine nuts until lightly browned and fragrant, about **3–5 minutes**.
2. Put spinach in a large salad bowl.
3. Top with pine nuts, tomatoes, chicken, avocado, corn, and goat cheese.
4. Whisk together **white wine vinegar, olive oil, and Dijon mustard** in a small bowl. Season with salt and pepper.
5. Drizzle over the salad and toss lightly to coat.

### Nutrition per serving
- **Protein:** 26g  
- **Carbs:** 18g  
- **Fat:** 32g  
- **Fiber:** 8g  

If you want, I can also suggest a **lower-carb version** by tweaking this recipe.","{'id': '817', 'recipe_name': 'Spinach Salad with Chicken, Avocado, and Goat Cheese', 'total_time': '20 mins', 'servings': '4', 'ingredients': '¼ cup pine nuts, 8 cups chopped spinach, 1 cup halved cherry tomatoes, 1 ½ cups chopped cooked chicken , 1 large avocado - peeled, pitted, and sliced, ½ cup corn kernels, ⅓ cup crumbled goat cheese', 'directions': 'Heat a small skillet over medium-high heat. Toast pine nuts in hot skillet until lightly browned and fragrant, 3 to 5 minutes.\nPut spinach into a large salad bowl; top with pine nuts, tomatoes, chicken, avocado, corn kernels, and goat cheese.\nBeat white wine vinegar, olive oil, and Dijon mustard together in a small bowl until smooth; season with salt and pepper. Drizzle dressing over the salad and toss lightly to coat.\n\n\n\n\n\n\n\n\n\n', 'nutrition': 'Total Fat 32g 41%, Saturated Fat 8g 41%, Cholesterol 54mg 18%, Sodium 355mg 15%, Total Carbohydrate 18g 7%, Dietary Fiber 8g 30%, Total Sugars 2g, Protein 26g, Vitamin C 46mg 228%, Calcium 176mg 14%, Iron 5mg 28%, Potassium 1229mg 26%'}",817
"I need an easy healthy lunch using cooked chicken and avocado, and I’d like something with lots of veggies and not too much sodium — any salad ideas?","Yes — a good fit from the recipes here is **Spinach Salad with Chicken, Avocado, and Goat Cheese**.

Why it matches what you want:
- Uses **cooked chicken** and **avocado**
- Has **lots of veggies**: spinach, cherry tomatoes, and corn
- Is relatively **lower in sodium** than the other chicken-avocado options here: **355 mg sodium per serving**
- Quick: **20 minutes total**

Nutrition per serving:
- **Calories not listed**
- **Fat:** 32g
- **Protein:** 26g
- **Fiber:** 8g
- **Sodium:** 355mg

If you want, I can also suggest a few easy tweaks to make it even lighter or lower sodium.","{'id': '817', 'recipe_name': 'Spinach Salad with Chicken, Avocado, and Goat Cheese', 'total_time': '20 mins', 'servings': '4', 'ingredients': '¼ cup pine nuts, 8 cups chopped spinach, 1 cup halved cherry tomatoes, 1 ½ cups chopped cooked chicken , 1 large avocado - peeled, pitted, and sliced, ½ cup corn kernels, ⅓ cup crumbled goat cheese', 'directions': 'Heat a small skillet over medium-high heat. Toast pine nuts in hot skillet until lightly browned and fragrant, 3 to 5 minutes.\nPut spinach into a large salad bowl; top with pine nuts, tomatoes, chicken, avocado, corn kernels, and goat cheese.\nBeat white wine vinegar, olive oil, and Dijon mustard together in a small bowl until smooth; season with salt and pepper. Drizzle dressing over the salad and toss lightly to coat.\n\n\n\n\n\n\n\n\n\n', 'nutrition': 'Total Fat 32g 41%, Saturated Fat 8g 41%, Cholesterol 54mg 18%, Sodium 355mg 15%, Total Carbohydrate 18g 7%, Dietary Fiber 8g 30%, Total Sugars 2g, Protein 26g, Vitamin C 46mg 228%, Calcium 176mg 14%, Iron 5mg 28%, Potassium 1229mg 26%'}",817
"I’ve got about 20 minutes and some avocados, cooked chicken, cream cheese, and tomatoes—what’s a quick low-carb dinner I can make?","You can make **Chicken Stuffed Baked Avocados** — it’s a quick **low-carb dinner** that takes **18 minutes**.

### What you’ll use
- Avocados
- Cooked chicken, shredded
- Cream cheese
- Tomatoes
- Salt, black pepper, and a pinch of cayenne
- Parmesan cheese for topping

### How to make it
1. **Preheat oven to 400°F (200°C).**
2. Halve and pit the avocados, then scoop out a little flesh from the center.
3. Mix the scooped avocado flesh with:
   - shredded chicken
   - softened cream cheese
   - chopped tomatoes
   - salt, pepper, and cayenne
4. Spoon the mixture into the avocado halves.
5. Top with Parmesan cheese.
6. Place the avocados in muffin cups or another stable baking dish.
7. Bake for **8 to 10 minutes**, until the cheese melts.

### Nutrition per serving
- **Carbs:** 9g
- **Fiber:** 7g
- **Protein:** 20g
- **Fat:** 25g

If you want, I can also suggest a **no-bake version** using the same ingredients.","{'id': '820', 'recipe_name': 'Chicken Stuffed Baked Avocados', 'total_time': '18 mins', 'servings': '8', 'ingredients': '4  avocados, halved and pitted, 2  cooked chicken breasts, shredded, 4 ounces cream cheese, softened, ¼ cup chopped tomatoes, ¼ teaspoon salt, ¼ teaspoon ground black pepper, 1 pinch cayenne pepper, ½ cup shredded Parmesan cheese, or more to taste', 'directions': 'Preheat oven to 400 degrees F (200 degrees C).\nScoop out some of the flesh in the center of each avocado; place into mixing bowl. Add chicken, cream cheese, tomatoes, salt, pepper, and cayenne pepper; mix well to combine. Scoop spoonfuls of chicken mixture into the wells of each avocado; top each with generous amount of Parmesan cheese. Place avocado halves, face-up, in muffin cups to stabilize.\nBake avocados in preheated oven until cheese is melted, 8 to 10 minutes.\n\n\n\n\n\n\n\n\n\n', 'nutrition': 'Total Fat 25g 32%, Saturated Fat 7g 37%, Cholesterol 61mg 20%, Sodium 233mg 10%, Total Carbohydrate 9g 3%, Dietary Fiber 7g 24%, Total Sugars 1g, Protein 20g, Vitamin C 11mg 54%, Calcium 87mg 7%, Iron 1mg 7%, Potassium 623mg 13%'}",820
Can you suggest an easy high-protein recipe with avocado and chicken that’s not too heavy and only takes around 15 to 20 minutes?,"Yes — **Spinach Salad with Chicken, Avocado, and Goat Cheese** looks like a great fit.

- **Total time:** 20 mins  
- **Protein:** 26g per serving  
- **Light:** It’s a salad, so it’s not too heavy  
- **Servings:** 4  

### Main ingredients
Spinach, cooked chicken, avocado, cherry tomatoes, corn, pine nuts, and goat cheese.

### Quick prep
1. Toast the pine nuts for 3–5 minutes.
2. Put spinach in a bowl and top with the chicken, avocado, tomatoes, corn, pine nuts, and goat cheese.
3. Mix the dressing and drizzle over the salad.

If you want, I can also suggest the **lightest chicken-and-avocado option** from the recipes here.","{'id': '820', 'recipe_name': 'Chicken Stuffed Baked Avocados', 'total_time': '18 mins', 'servings': '8', 'ingredients': '4  avocados, halved and pitted, 2  cooked chicken breasts, shredded, 4 ounces cream cheese, softened, ¼ cup chopped tomatoes, ¼ teaspoon salt, ¼ teaspoon ground black pepper, 1 pinch cayenne pepper, ½ cup shredded Parmesan cheese, or more to taste', 'directions': 'Preheat oven to 400 degrees F (200 degrees C).\nScoop out some of the flesh in the center of each avocado; place into mixing bowl. Add chicken, cream cheese, tomatoes, salt, pepper, and cayenne pepper; mix well to combine. Scoop spoonfuls of chicken mixture into the wells of each avocado; top each with generous amount of Parmesan cheese. Place avocado halves, face-up, in muffin cups to stabilize.\nBake avocados in preheated oven until cheese is melted, 8 to 10 minutes.\n\n\n\n\n\n\n\n\n\n', 'nutrition': 'Total Fat 25g 32%, Saturated Fat 7g 37%, Cholesterol 61mg 20%, Sodium 233mg 10%, Total Carbohydrate 9g 3%, Dietary Fiber 7g 24%, Total Sugars 1g, Protein 20g, Vitamin C 11mg 54%, Calcium 87mg 7%, Iron 1mg 7%, Potassium 623mg 13%'}",820
"Got about 50 minutes and I’ve got ground beef, tortillas, beans, cheddar, and sour cream—what’s a good cheesy Mexican-style dinner I can make with those?","A great match is **Mexican Pizza I**.

It’s a cheesy Mexican-style dinner that uses exactly the kind of ingredients you have: **ground beef, tortillas, beans, cheddar, and sour cream**. It takes **50 minutes** and serves **4**.

Quick idea:
- Brown the ground beef with taco seasoning
- Heat the refried beans
- Lightly fry the tortillas
- Layer **beans + beef + cheddar**
- Bake until bubbly
- Top with **sour cream** and any extras you have

If you want, I can also give you a very short simplified version of the recipe using only your ingredients.","{'id': '821', 'recipe_name': 'Mexican Pizza I', 'total_time': '50 mins', 'servings': '4', 'ingredients': '1 (16 ounce) can refried beans, 1 pound ground beef, 1 (1.25 ounce) package taco seasoning mix, 1 tablespoon vegetable oil, 4 (6 inch) corn tortillas, 8 ounces shredded Cheddar cheese, 8 tablespoons sour cream, 2  roma (plum) tomatoes, chopped, 2  green onion, chopped, 1 (4 ounce) can diced green chiles, drained, ½  avocado, diced, 1 tablespoon black olives, sliced', 'directions': 'Heat the refried beans.\nIn a large skillet, brown the ground beef. Stir in the seasoning packet.\nPreheat oven to 350 degrees F (175 degrees C).\nPlace a small amount of vegetable oil in a large skillet. Let the oil heat, then place one corn tortilla in the skillet. After 15 seconds, flip the tortilla over and let it fry another 15 seconds. Repeat this process with the remaining tortillas, letting them drain on paper towels once they have been heated. When the tortillas have drained, arrange them on a cookie sheet.\nSpread a thin layer of beans on the tortillas, followed by a layer of beef, and cheese.\nBake the tortillas in the preheated oven for 20 to 30 minutes. Slice the tortillas into wedges and arrange them on plates or a serving platter and garnish them with the sour cream, tomatoes, green onions, chiles, avocado, and olives.\n\n\n\n\n\n\n\n\n\n\n\nUnknown\n', 'nutrition': 'Total Fat 48g 62%, Saturated Fat 23g 114%, Cholesterol 150mg 50%, Sodium 1542mg 67%, Total Carbohydrate 42g 15%, Dietary Fiber 10g 37%, Total Sugars 4g, Protein 42g, Vitamin C 24mg 122%, Calcium 534mg 41%, Iron 5mg 29%, Potassium 866mg 18%'}",821
